COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,FREQ_TRANSACAO,MCC_CODE,MCC_DESCRIPTION,NOME_MCC,COD_CATEGORIA
46767916,4121,CRISTIANO TAXI,I SERRA,N,2,4121.0,TAXI / LIMOUSINES,CRISTIANO TAXI TAXI / LIMOUSINES,10
9513968412,7512,HERCULES,MIKONOS,S,1,7512.0,LOCADORAS DE VEICULOS,HERCULES LOCADORAS DE VEICULOS,10
9913913422,7512,LOKAMIG,CONFINS (LAGO,S,6,7512.0,LOCADORAS DE VEICULOS,LOKAMIG LOCADORAS DE VEICULOS,10
PBZ677929012,7512,PBZ6CARWIZRAC,DUBROVNIK,S,1,7512.0,LOCADORAS DE VEICULOS,PBZ6CARWIZRAC LOCADORAS DE VEICULOS,10
68351577,7512,VNAC INTERMEDIACAO DE,SAO PAULO,N,3,7512.0,LOCADORAS DE VEICULOS,VNAC INTERMEDIACAO DE LOCADORAS DE VEICULOS,10
322724782,7512,GOLDCAR PISA,GALILEO PISA,S,2,7512.0,LOCADORAS DE VEICULOS,GOLDCAR PISA LOCADORAS DE VEICULOS,10
9553911298,7512,DSCAR,LISBOA,S,3,7512.0,LOCADORAS DE VEICULOS,DSCAR LOCADORAS DE VEICULOS,10
10516239,7512,CONDOR GUINCHOS,MACEIO,S,1,7512.0,LOCADORAS DE VEICULOS,CONDOR GUINCHOS LOCADORAS DE VEICULOS,10
26499095,5499,PIT STOP BEBIDAS,SERTAOZINHO,N,1,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,PIT STOP BEBIDAS ACOUGUE MERC FRUTOS DO MAR ALIM VA,10
29378656,8071,ANGRA-LAB,ANGRA DOS REI,S,7,8071.0,LABORATORIOS MEDICOS / DENTARIOS,ANGRA-LAB LABORATORIOS MEDICOS / DENTARIOS,10
9725504,7512,MONTALTO,RIO DE JANEIR,S,89,7512.0,LOCADORAS DE VEICULOS,MONTALTO LOCADORAS DE VEICULOS,10
8872209,7512,AUTO EUROPA,BOLOGNA,N,2,7512.0,LOCADORAS DE VEICULOS,AUTO EUROPA LOCADORAS DE VEICULOS,10
1063726520,5211,CAMPOFERTIL,AFONSO CLAUDI,S,1,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,CAMPOFERTIL LOJAS DE MATERIAL DE CONSTRUCAO,10
4397636,7512,PIT LANE RED PASSION S,MARANELLO,N,1,7512.0,LOCADORAS DE VEICULOS,PIT LANE RED PASSION S LOCADORAS DE VEICULOS,10
1016302328,7519,LUIZ M P PORTO ME,PARATI,N,2,7519.0,ALUGUEL DE TRAILERS E VEICULOS RECREATIVOS,LUIZ M P PORTO ME ALUGUEL DE TRAILERS E VEICULOS RECREATIVOS,10
8712856673,7512,TOC ALIMENTOS,PETROPOLIS,S,1,7512.0,LOCADORAS DE VEICULOS,TOC ALIMENTOS LOCADORAS DE VEICULOS,10
78857000439955,7512,KUKU CAMPERS,HAFNARFJORDUR,N,1,7512.0,LOCADORAS DE VEICULOS,KUKU CAMPERS LOCADORAS DE VEICULOS,10
30209102,5199,AUDIO CAR,RIO DE JANEIR,N,9,5199.0,MATERIAL DE CONSUMO - NAO CLASSIFICADOS ANTERIORMENTE,AUDIO CAR MATERIAL DE CONSUMO - NAO CLASSIFICADOS ANTERIORMENTE,10
8671078400,5331,R C R CARMO ME,CABO FRIO,S,6,5331.0,LOJAS DE ARMARINHOS E BAZARES,R C R CARMO ME LOJAS DE ARMARINHOS E BAZARES,10
1053964428,5995,EBERT BALBINO DE BARRO,RIO DE JANEIR,S,6,5995.0,ANIMAIS / COMIDAS E SUPRIMENTOS,EBERT BALBINO DE BARRO ANIMAIS / COMIDAS E SUPRIMENTOS,10
577010010,5947,TIENDA MIXTA H NACIONAL,CIUDAD HABANA,N,1,5947.0,LOJAS DE COUROS E ARTEFATOS,TIENDA MIXTA H NACIONAL LOJAS DE COUROS E ARTEFATOS,10
526567002181654,3389,MALPENSA DIR,MALPENSA,N,2,3389.0,AVIS RENT A CAR,MALPENSA DIR AVIS RENT A CAR,10
498750002227537,3389,ALBA CONC,ALBA,N,1,3389.0,AVIS RENT A CAR,ALBA CONC AVIS RENT A CAR,10
5304881,4121,FLOR TAXI,RIO DE JANEIR,N,10,4121.0,TAXI / LIMOUSINES,FLOR TAXI TAXI / LIMOUSINES,10
16964527,7512,TURIM VEICULOS,BELEM,S,2,7512.0,LOCADORAS DE VEICULOS,TURIM VEICULOS LOCADORAS DE VEICULOS,10
3029236,7512,ROADLAND,ESTORIL,S,1,7512.0,LOCADORAS DE VEICULOS,ROADLAND LOCADORAS DE VEICULOS,10
1001838715,4214,EXPRESSO UNIAO RIB PR,RIBEIRAO PRET,N,4,4214.0,MUDANCAS,EXPRESSO UNIAO RIB PR MUDANCAS,10
1035369980,7512,GRAMADO SERRA CAR,GRAMADO,N,6,7512.0,LOCADORAS DE VEICULOS,GRAMADO SERRA CAR LOCADORAS DE VEICULOS,10
19364105,5511,RAMOS CAR SERVIC,BLUMENAU,N,1,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),RAMOS CAR SERVIC CARROS E CAMINHOES (NOVOS / USADOS),10
126592,7512,TURISPRIME,LISBOA,N,11,7512.0,LOCADORAS DE VEICULOS,TURISPRIME LOCADORAS DE VEICULOS,10
141983437,4457,NOMIKOS YACHTING,PEIRAIAS,N,1,4457.0,ALUGUEL E ARRENDAMENTO DE NAVIOS,NOMIKOS YACHTING ALUGUEL E ARRENDAMENTO DE NAVIOS,10
106797229000000,8249,VILA SUL,RIO DE JANEIR,S,2,8249.0,VOCACIONAL,VILA SUL VOCACIONAL,10
4075475,7538,CAR WORKS,RIO DE JANEIR,N,1,7538.0,OFICINAS,CAR WORKS OFICINAS,10
20994087,7512,MULTIPLIC LOC DE VEI,J GUARARAPES,N,4,7512.0,LOCADORAS DE VEICULOS,MULTIPLIC LOC DE VEI LOCADORAS DE VEICULOS,10
32011970,5532,CENTRO AUTO SHOP CAR,MACHADO,S,1,5532.0,LOJA DE PNEUS,CENTRO AUTO SHOP CAR LOJA DE PNEUS,10
9625994702,7512,AUTO EUROPA,PERUGIA,N,1,7512.0,LOCADORAS DE VEICULOS,AUTO EUROPA LOCADORAS DE VEICULOS,10
7836943,4011,ALSA-ENATCAR TERMINAL AUT,BARCELONA,S,1,4011.0,RAILROADS,ALSA-ENATCAR TERMINAL AUT RAILROADS,10
28224228,7512,CEZAR A DOS SANTOS LOC,CAMPOS DO JOR,S,3,7512.0,LOCADORAS DE VEICULOS,CEZAR A DOS SANTOS LOC LOCADORAS DE VEICULOS,10
421165888882,5734,INMOTION / AIRPORT SFO,SAN FRANCISCO,S,1,5734.0,LOJAS DE INFORMATICA,INMOTION / AIRPORT SFO LOJAS DE INFORMATICA,10
8706470630,7512,MIDGARD COSPLAY,BRASILIA,S,1,7512.0,LOCADORAS DE VEICULOS,MIDGARD COSPLAY LOCADORAS DE VEICULOS,10
753548922000000,7512,TAXI NOVO RIO,RIO DE JANEIR,N,1,7512.0,LOCADORAS DE VEICULOS,TAXI NOVO RIO LOCADORAS DE VEICULOS,10
266191188,5947,SIX PORTAL DE L'ANGEL,BARCELONA,N,1,5947.0,LOJAS DE COUROS E ARTEFATOS,SIX PORTAL DE L'ANGEL LOJAS DE COUROS E ARTEFATOS,10
529000087473,7512,PRICELESS,LAUREL,N,3,7512.0,LOCADORAS DE VEICULOS,PRICELESS LOCADORAS DE VEICULOS,10
67305847,4789,PAG SAULODETARSOCARVA,RIODEJANEIRO,N,4,4789.0,COOPERATIVAS DE TAXI,PAG SAULODETARSOCARVA COOPERATIVAS DE TAXI,10
9513944215,7512,AUTORAD,MIKONOS,N,1,7512.0,LOCADORAS DE VEICULOS,AUTORAD LOCADORAS DE VEICULOS,10
3035035,7512,DRIVE ON HOLIDAYS,PRIOR VELHO,N,185,7512.0,LOCADORAS DE VEICULOS,DRIVE ON HOLIDAYS LOCADORAS DE VEICULOS,10
38245400,7512,PAULO ROBERTO,SAO PAULO,S,1,7512.0,LOCADORAS DE VEICULOS,PAULO ROBERTO LOCADORAS DE VEICULOS,10
64051858,4789,GVB VOERTUIG B1602,AMSTERDAM,N,1,4789.0,COOPERATIVAS DE TAXI,GVB VOERTUIG B1602 COOPERATIVAS DE TAXI,10
25282450,5813,ALENCAR TRICOLOR BAR,FORTALEZA,S,1,5813.0,"BARES, LANCHONETES, BOATES, CLUBES NOTURNOS","ALENCAR TRICOLOR BAR BARES, LANCHONETES, BOATES, CLUBES NOTURNOS",10
67710255,7512,MIX CIA LTDA ME,CASIMIRO DE A,S,26,7512.0,LOCADORAS DE VEICULOS,MIX CIA LTDA ME LOCADORAS DE VEICULOS,10
494619000002313,7512,TURBI COMPARTILHAMENTO DE,SAO PAULO,N,8,7512.0,LOCADORAS DE VEICULOS,TURBI COMPARTILHAMENTO DE LOCADORAS DE VEICULOS,10
410312900007,7512,CIAO FLORENCE TOURS E,FIRENZE,N,4,7512.0,LOCADORAS DE VEICULOS,CIAO FLORENCE TOURS E LOCADORAS DE VEICULOS,10
500792200001,7512,SYS MARINA DI SCARLIN,SCARLINO,S,1,7512.0,LOCADORAS DE VEICULOS,SYS MARINA DI SCARLIN LOCADORAS DE VEICULOS,10
322724782,7512,GOLDCAR PISA,GALILEO PISA,N,2,7512.0,LOCADORAS DE VEICULOS,GOLDCAR PISA LOCADORAS DE VEICULOS,10
1102819112,5211,PLACAR COMERCIO E SERV,ARARUAMA,N,8,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,PLACAR COMERCIO E SERV LOJAS DE MATERIAL DE CONSTRUCAO,10
322854514,5814,PANS F C B CARPA,BARCELONA,S,4,5814.0,FAST FOOD,PANS F C B CARPA FAST FOOD,10
91683593376,3441,STAYROS KANAKHS ANON E,NEA ALIKARNAS,N,1,3441.0,ADVANTAGE RENT-A-CAR,STAYROS KANAKHS ANON E ADVANTAGE RENT-A-CAR,10
421166602886,5732,INMOTION/AIRPORT DEN-B,DENVER,S,2,5732.0,APARELHOS DE SOM / TELEVISORES / ELETRODOMESTICOS,INMOTION/AIRPORT DEN-B APARELHOS DE SOM / TELEVISORES / ELETRODOMESTICOS,10
1051542020,7512,QUAD NATUREZA TOUR,NATAL,N,1,7512.0,LOCADORAS DE VEICULOS,QUAD NATUREZA TOUR LOCADORAS DE VEICULOS,10
64783,7512,AUTATLANTINS - FLORE,HORTA,N,1,7512.0,LOCADORAS DE VEICULOS,AUTATLANTINS - FLORE LOCADORAS DE VEICULOS,10
1017165057,7519,CLAUDIO MOTOS,MONTE VERDE,S,1,7519.0,ALUGUEL DE TRAILERS E VEICULOS RECREATIVOS,CLAUDIO MOTOS ALUGUEL DE TRAILERS E VEICULOS RECREATIVOS,10
1075095732,7512,TRANSLOC,BRASILIA,S,2,7512.0,LOCADORAS DE VEICULOS,TRANSLOC LOCADORAS DE VEICULOS,10
297271785,5814,PANS PUERTA DEL SOL,MADRID,N,2,5814.0,FAST FOOD,PANS PUERTA DEL SOL FAST FOOD,10
8535192553,7512,LUZEIRO SERVICE,VARZEA GRANDE,S,1,7512.0,LOCADORAS DE VEICULOS,LUZEIRO SERVICE LOCADORAS DE VEICULOS,10
19T068,6011,ALAMANEH/AL-AMANEH,AMMAN,S,4,6011.0,CAIXA ELETRONICO,ALAMANEH/AL-AMANEH CAIXA ELETRONICO,10
8532732088,7512,MK TURISMO,RIO DE JANEIR,S,1,7512.0,LOCADORAS DE VEICULOS,MK TURISMO LOCADORAS DE VEICULOS,10
23281238,4121,PACIFIC CABS CAR 34,SURREY,S,1,4121.0,TAXI / LIMOUSINES,PACIFIC CABS CAR 34 TAXI / LIMOUSINES,10
1422B1209,5251,"PFA XIN YA CO , LTD",SHENZHEN,N,3,5251.0,HARDWARE,"PFA XIN YA CO , LTD HARDWARE",10
9523648533,7512,AUTO EUROPA,FIUMICINO,N,4,7512.0,LOCADORAS DE VEICULOS,AUTO EUROPA LOCADORAS DE VEICULOS,10
64047278,4789,GVB VOERTUIG B314,AMSTERDAM,S,1,4789.0,COOPERATIVAS DE TAXI,GVB VOERTUIG B314 COOPERATIVAS DE TAXI,10
43741746,5511,POO TOP CAS,SAO GONCALO,N,1,5511.0,CARROS E CAMINHOES (NOVOS / USADOS),POO TOP CAS CARROS E CAMINHOES (NOVOS / USADOS),10
9563908433,7512,RAC DENIA,DENIA,N,4,7512.0,LOCADORAS DE VEICULOS,RAC DENIA LOCADORAS DE VEICULOS,10
8674826458,5331,MIXFORT COMERCIO DE UTILI,FORTALEZA,S,6,5331.0,LOJAS DE ARMARINHOS E BAZARES,MIXFORT COMERCIO DE UTILI LOJAS DE ARMARINHOS E BAZARES,10
23414120,5211,MGA ALENCAR FERR LTDA,RIO DE JANEIR,S,14,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,MGA ALENCAR FERR LTDA LOJAS DE MATERIAL DE CONSTRUCAO,10
9523658524,7512,AUTO EUROPA,VENEZIA,N,2,7512.0,LOCADORAS DE VEICULOS,AUTO EUROPA LOCADORAS DE VEICULOS,10
30104000485,3405,ENTERPRISE,NORTH YORK,N,1,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE ENTERPRISE RENT-A-CAR,10
126590,7512,TURISPRIME,PRIOR VELHO,S,9,7512.0,LOCADORAS DE VEICULOS,TURISPRIME LOCADORAS DE VEICULOS,10
9088415112,7512,TRANSCAR,ARACAJU,N,2,7512.0,LOCADORAS DE VEICULOS,TRANSCAR LOCADORAS DE VEICULOS,10
9390928999,5814,AIRPORT RETAIL ENTERPR,TULLAMARINE,S,1,5814.0,FAST FOOD,AIRPORT RETAIL ENTERPR FAST FOOD,10
27230562,5571,MOTOCAR,QUEIMADOS,N,1,5571.0,MOTOCICLETAS,MOTOCAR MOTOCICLETAS,10
1001838715,4214,EXPRESSO UNIAO RIB PR,RIBEIRAO PRET,S,27,4214.0,MUDANCAS,EXPRESSO UNIAO RIB PR MUDANCAS,10
9553902065,7512,CAEL CONSORCIO AUT E,LISBOA,S,5,7512.0,LOCADORAS DE VEICULOS,CAEL CONSORCIO AUT E LOCADORAS DE VEICULOS,10
1064811903,7512,LOCVEX,BRASILIA,S,1,7512.0,LOCADORAS DE VEICULOS,LOCVEX LOCADORAS DE VEICULOS,10
1041238905,7512,REDE BRASIL,NITEROI,N,1,7512.0,LOCADORAS DE VEICULOS,REDE BRASIL LOCADORAS DE VEICULOS,10
28006054,7512,HOSP LOC O PIO,AGRICOLANDIA,N,2,7512.0,LOCADORAS DE VEICULOS,HOSP LOC O PIO LOCADORAS DE VEICULOS,10
343442323,7512,BCN PERSONAL MOBILITY,BARCELONA,S,1,7512.0,LOCADORAS DE VEICULOS,BCN PERSONAL MOBILITY LOCADORAS DE VEICULOS,10
3038487,7512,DRIVE ON HOLIDAYS,A DOS CUNHADO,S,15,7512.0,LOCADORAS DE VEICULOS,DRIVE ON HOLIDAYS LOCADORAS DE VEICULOS,10
8713506780,7512,SC REMOOES,FLORIANOPOLIS,S,1,7512.0,LOCADORAS DE VEICULOS,SC REMOOES LOCADORAS DE VEICULOS,10
8701070476,7512,MIX TURISMO,FLORIANOPOLIS,N,1,7512.0,LOCADORAS DE VEICULOS,MIX TURISMO LOCADORAS DE VEICULOS,10
1062774466,7512,MAP CAR,SAO LOURENCO,S,2,7512.0,LOCADORAS DE VEICULOS,MAP CAR LOCADORAS DE VEICULOS,10
100911686,5311,PAGSEGUROUOL ALADDINSH,BRASILIA,S,1,5311.0,LOJAS DE DEPARTAMENTO,PAGSEGUROUOL ALADDINSH LOJAS DE DEPARTAMENTO,10
126590,7512,TURISPRIME,PRIOR VELHO,N,9,7512.0,LOCADORAS DE VEICULOS,TURISPRIME LOCADORAS DE VEICULOS,10
18468224,7512,PAG LOCFLORDOATLANTIC,FERNANDODENOR,N,1,7512.0,LOCADORAS DE VEICULOS,PAG LOCFLORDOATLANTIC LOCADORAS DE VEICULOS,10
8718724826,7512,ALUGAUTO,SAO PAULO,N,1,7512.0,LOCADORAS DE VEICULOS,ALUGAUTO LOCADORAS DE VEICULOS,10
110021265,4789,PAG JORGEQUERINOBARBO,SAOPAULO,S,3,4789.0,COOPERATIVAS DE TAXI,PAG JORGEQUERINOBARBO COOPERATIVAS DE TAXI,10
7825528,5941,LUIZCAR BICICLETAS,MARICA,N,3,5941.0,"LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS","LUIZCAR BICICLETAS LOJAS DE ARTIGOS ESPORTIVOS, NAUTICOS",10
46546545,7512,EDMAURO DE CAMARGO,CAMPOS JORDAO,S,35,7512.0,LOCADORAS DE VEICULOS,EDMAURO DE CAMARGO LOCADORAS DE VEICULOS,10
20182747,7512,KARIDIS EURODRIVE,ZAKINTHOS,N,1,7512.0,LOCADORAS DE VEICULOS,KARIDIS EURODRIVE LOCADORAS DE VEICULOS,10
9084346667,7512,RAFAELA CANDIDO DA SIL,ROTEIRO,S,1,7512.0,LOCADORAS DE VEICULOS,RAFAELA CANDIDO DA SIL LOCADORAS DE VEICULOS,10
9455493,5541,PIT STOP AUTO POSTO,RIBEIRAO PRET,N,1,5541.0,POSTOS DE GASOLINA,PIT STOP AUTO POSTO POSTOS DE GASOLINA,10
9960036861,7512,MULTICAR,COLONIA,S,2,7512.0,LOCADORAS DE VEICULOS,MULTICAR LOCADORAS DE VEICULOS,10
111-7000511423,5947,WATCH MY WATCH 23,BENITO JUAREZ,S,1,5947.0,LOJAS DE COUROS E ARTEFATOS,WATCH MY WATCH 23 LOJAS DE COUROS E ARTEFATOS,10
13308648,5813,BIG SIX 8648,BAHIA BLANCA,S,1,5813.0,"BARES, LANCHONETES, BOATES, CLUBES NOTURNOS","BIG SIX 8648 BARES, LANCHONETES, BOATES, CLUBES NOTURNOS",10
59383720,4121,CRISTIANO B PONTES,RIO DE JANEIR,S,1,4121.0,TAXI / LIMOUSINES,CRISTIANO B PONTES TAXI / LIMOUSINES,10
9523658490,7512,AUTO EUROPA,BARI,N,2,7512.0,LOCADORAS DE VEICULOS,AUTO EUROPA LOCADORAS DE VEICULOS,10
8730377777,7296,AVEC ELEGANCE,RIO DE JANEIR,S,2,7296.0,ALUGUEL DE ROUPAS,AVEC ELEGANCE ALUGUEL DE ROUPAS,10
5272828,3405,ENTERPRISE,0131 5570000,N,2,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE ENTERPRISE RENT-A-CAR,10
859140630999,5309,AIRPORT CGH DF&TV,KOELN,S,1,5309.0,DUTY FREE STORES,AIRPORT CGH DF&TV DUTY FREE STORES,10
5270525,3405,ENTERPRISE,0116 2682111,N,1,3405.0,ENTERPRISE RENT-A-CAR,ENTERPRISE ENTERPRISE RENT-A-CAR,10
26205633,5814,PATRICIA GOEDERT DOCAR,FLORIANOPOLIS,S,1,5814.0,FAST FOOD,PATRICIA GOEDERT DOCAR FAST FOOD,10
2783,7512,LINKSER SUD AMERICANA REN,SANTA CRUZ,S,4,7512.0,LOCADORAS DE VEICULOS,LINKSER SUD AMERICANA REN LOCADORAS DE VEICULOS,10
66451663,4121,RIOCAR SERVICE,RIO DE JANEIR,N,2,4121.0,TAXI / LIMOUSINES,RIOCAR SERVICE TAXI / LIMOUSINES,10
1004092714,7512,REDE BRASIL,ARACRUZ,S,1,7512.0,LOCADORAS DE VEICULOS,REDE BRASIL LOCADORAS DE VEICULOS,10
34906503,7512,DRIVENOW PTY,BURWOOD,N,4,7512.0,LOCADORAS DE VEICULOS,DRIVENOW PTY LOCADORAS DE VEICULOS,10
9912003167,7512,NARITA,RIO DE JANEIR,N,1,7512.0,LOCADORAS DE VEICULOS,NARITA LOCADORAS DE VEICULOS,10
8100225515,7512,AUTO BENUSSI SPLIT APT,KASTEL STAFIL,S,2,7512.0,LOCADORAS DE VEICULOS,AUTO BENUSSI SPLIT APT LOCADORAS DE VEICULOS,10
2194902,7512,CMV SERVICIO EJECUTIVO,CALLAO,N,1,7512.0,LOCADORAS DE VEICULOS,CMV SERVICIO EJECUTIVO LOCADORAS DE VEICULOS,10
8677543993,7512,NIU SERVICOS EXPRESSOS LT,DUQUE DE CAXI,N,1,7512.0,LOCADORAS DE VEICULOS,NIU SERVICOS EXPRESSOS LT LOCADORAS DE VEICULOS,10
9960028850,7512,MULTICAR,MONTEVIDEO,S,4,7512.0,LOCADORAS DE VEICULOS,MULTICAR LOCADORAS DE VEICULOS,10
11657278,7512,FUNCHAL LOC VEICULOS,ILHEUS,S,4,7512.0,LOCADORAS DE VEICULOS,FUNCHAL LOC VEICULOS LOCADORAS DE VEICULOS,10
1051140436,5712,MIX PRESENTES,ARUJA,S,1,5712.0,MOVEIS EM GERAL,MIX PRESENTES MOVEIS EM GERAL,10
110-7001724041,5944,WATCH MY WATCH 43 2,BENITO JUAREZ,S,1,5944.0,JOALHERIAS E RELOJOARIAS,WATCH MY WATCH 43 2 JOALHERIAS E RELOJOARIAS,10
8534516570,7512,TC LTDA,ITATIAIA,S,2,7512.0,LOCADORAS DE VEICULOS,TC LTDA LOCADORAS DE VEICULOS,10
1099363954,7512,CORPUSA TOUR CORP 0910,MIAMI,S,1,7512.0,LOCADORAS DE VEICULOS,CORPUSA TOUR CORP 0910 LOCADORAS DE VEICULOS,10
66575206,7538,SCAR REP AUTOMOTIVA,RIO DE JANEIR,N,1,7538.0,OFICINAS,SCAR REP AUTOMOTIVA OFICINAS,10
PBZ606909001,7512,PBZ6LUTAR,SPLIT,N,1,7512.0,LOCADORAS DE VEICULOS,PBZ6LUTAR LOCADORAS DE VEICULOS,10
7485102,7512,AUTONOLEGGIO AUTO EUROPA,FERNO,N,13,7512.0,LOCADORAS DE VEICULOS,AUTONOLEGGIO AUTO EUROPA LOCADORAS DE VEICULOS,10
PBZ618089001,7512,DOLAC BB,HVAR,N,1,7512.0,LOCADORAS DE VEICULOS,DOLAC BB LOCADORAS DE VEICULOS,10
1944776,7512,CAEL,LISBOA,S,1,7512.0,LOCADORAS DE VEICULOS,CAEL LOCADORAS DE VEICULOS,10
9523658508,7512,AUTO EUROPA,FERNO,N,1,7512.0,LOCADORAS DE VEICULOS,AUTO EUROPA LOCADORAS DE VEICULOS,10
9513961086,7512,ATHENA TRAVEL,MILOS,N,2,7512.0,LOCADORAS DE VEICULOS,ATHENA TRAVEL LOCADORAS DE VEICULOS,10
498750002222520,3389,ORISTANO USAI,ORISTANO,S,1,3389.0,AVIS RENT A CAR,ORISTANO USAI AVIS RENT A CAR,10
8949402,4121,BASSETTO P TAXI 20,VERONA,S,1,4121.0,TAXI / LIMOUSINES,BASSETTO P TAXI 20 TAXI / LIMOUSINES,10
423209300002,5712,TUTTO 99 CENT FIL 5,FIRENZE,S,1,5712.0,MOVEIS EM GERAL,TUTTO 99 CENT FIL 5 MOVEIS EM GERAL,10
334533833,7512,AMIGO AUTOS,PALMA DE MALL,N,1,7512.0,LOCADORAS DE VEICULOS,AMIGO AUTOS LOCADORAS DE VEICULOS,10
1097653606,7512,RECIFE LOCADORA DE AUT,RECIFE,N,3,7512.0,LOCADORAS DE VEICULOS,RECIFE LOCADORA DE AUT LOCADORAS DE VEICULOS,10
45217343,4457,WENG PRESENTES,RECIFE,S,1,4457.0,ALUGUEL E ARRENDAMENTO DE NAVIOS,WENG PRESENTES ALUGUEL E ARRENDAMENTO DE NAVIOS,10
1034975851,7512,F&F TRANS-SERVICE,RIO DE JANEIR,S,2,7512.0,LOCADORAS DE VEICULOS,F&F TRANS-SERVICE LOCADORAS DE VEICULOS,10
329815559,7512,CATANIA,CATANIA,S,2,7512.0,LOCADORAS DE VEICULOS,CATANIA LOCADORAS DE VEICULOS,10
1499664,7512,CAPITAL CARE HIRE- CAPE,CAPE TOWN,N,2,7512.0,LOCADORAS DE VEICULOS,CAPITAL CARE HIRE- CAPE LOCADORAS DE VEICULOS,10
172962519,7512,AIL AUTOVERMIETUNG AG,GENEVE 15 AER,N,4,7512.0,LOCADORAS DE VEICULOS,AIL AUTOVERMIETUNG AG LOCADORAS DE VEICULOS,10
26713024,5499,PIT STOP PETISCARIA,ESPERANCA,S,2,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,PIT STOP PETISCARIA ACOUGUE MERC FRUTOS DO MAR ALIM VA,10
601103065385944,7011,SUN SOL INTERNATIONAL DR,ORLANDO,N,1,7011.0,"HOTEIS, POUSADAS, ETC","SUN SOL INTERNATIONAL DR HOTEIS, POUSADAS, ETC",10
9918945338,5571,MOTOCAR TIJUCA,RIO DE JANEIR,S,37,5571.0,MOTOCICLETAS,MOTOCAR TIJUCA MOTOCICLETAS,10
6598331,7512,MESPASA,TERESOPOLIS,S,19,7512.0,LOCADORAS DE VEICULOS,MESPASA LOCADORAS DE VEICULOS,10
15700000623072,4789,FLORIDAEXPRESSBUS,KISSIMMEE,N,1,4789.0,COOPERATIVAS DE TAXI,FLORIDAEXPRESSBUS COOPERATIVAS DE TAXI,10
8711533117,7523,BOX CAR,SAO PAULO,S,3,7523.0,ESTACIONAMENTO DE AUTOMOVEIS,BOX CAR ESTACIONAMENTO DE AUTOMOVEIS,10
109072955,4789,PAG JOSEJOAOBARBOSADE,RIODEJANEIRO,S,1,4789.0,COOPERATIVAS DE TAXI,PAG JOSEJOAOBARBOSADE COOPERATIVAS DE TAXI,10
43436404,7512,DANIELA ROSA,FLORIANOPOLIS,N,4,7512.0,LOCADORAS DE VEICULOS,DANIELA ROSA LOCADORAS DE VEICULOS,10
1076798303,7512,MONTAUTO,RIO DE JANEIR,S,2,7512.0,LOCADORAS DE VEICULOS,MONTAUTO LOCADORAS DE VEICULOS,10
8023917,7512,BAJIOGO SERVS TURISTIC,SN MIGUEL DE,S,1,7512.0,LOCADORAS DE VEICULOS,BAJIOGO SERVS TURISTIC LOCADORAS DE VEICULOS,10
940587,7538,CENTRO AUTOMOTIVO CANA,NOVA LIMA,S,1,7538.0,OFICINAS,CENTRO AUTOMOTIVO CANA OFICINAS,10
173025967,7512,AIL AUTOVERMIETUNG AG,ZURICH,N,1,7512.0,LOCADORAS DE VEICULOS,AIL AUTOVERMIETUNG AG LOCADORAS DE VEICULOS,10
6716161,7512,AUTOVIA CATANIA AEROPO,CATANIA,N,1,7512.0,LOCADORAS DE VEICULOS,AUTOVIA CATANIA AEROPO LOCADORAS DE VEICULOS,10
494829,7512,L M SERVICOS AUTOMOTI,FLORIANOPOLIS,S,12,7512.0,LOCADORAS DE VEICULOS,L M SERVICOS AUTOMOTI LOCADORAS DE VEICULOS,10
95043209,7299,PAGSEGUROUOL ALEXCACHO,RIODEJANEIRO,N,9,7299.0,AGENTES IMOBILIARIOS / CORRETORES,PAGSEGUROUOL ALEXCACHO AGENTES IMOBILIARIOS / CORRETORES,10
30209102,5199,AUDIO CAR,RIO DE JANEIR,S,77,5199.0,MATERIAL DE CONSUMO - NAO CLASSIFICADOS ANTERIORMENTE,AUDIO CAR MATERIAL DE CONSUMO - NAO CLASSIFICADOS ANTERIORMENTE,10
39538,7512,MADLOBOS,CAMARA DE LOB,S,2,7512.0,LOCADORAS DE VEICULOS,MADLOBOS LOCADORAS DE VEICULOS,10
1040797374,7512,AGENCIA CENTRO CARUARU,CARUARU,S,2,7512.0,LOCADORAS DE VEICULOS,AGENCIA CENTRO CARUARU LOCADORAS DE VEICULOS,10
1003428352,7512,MUNDIAL,NATAL,S,2,7512.0,LOCADORAS DE VEICULOS,MUNDIAL LOCADORAS DE VEICULOS,10
100008000240200,7512,PEVE AUTO OY,KUUSAMO,N,1,7512.0,LOCADORAS DE VEICULOS,PEVE AUTO OY LOCADORAS DE VEICULOS,10
1566351,7512,GR ALPEC,RIO DE JANEIR,N,1,7512.0,LOCADORAS DE VEICULOS,GR ALPEC LOCADORAS DE VEICULOS,10
