COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,FREQ_TRANSACAO,MCC_CODE,MCC_DESCRIPTION,NOME_MCC,COD_CATEGORIA,CATEGORIA
22444386,5411,SUPERMERCADO PANSINI,B S FRANCISCO,N,2,5411.0,SUPERMERCADOS,SUPERMERCADO PANSINI SUPERMERCADOS,5,Supermercado
1004771042,4225,MERCADO MAUMAG,DUQUE DE CAXI,N,1,4225.0,ARMAZEM PUBLICO,MERCADO MAUMAG ARMAZEM PUBLICO,5,Supermercado
1001340130,5122,MEDICATIVA,SAO PAULO,N,1,5122.0,FARMACIAS E FARMACEUTICOS (MANIPULACAO),MEDICATIVA FARMACIAS E FARMACEUTICOS (MANIPULACAO),5,Supermercado
9085896561,5411,SUPERMERCADO SCHOWAMB,VITORIA,S,5,5411.0,SUPERMERCADOS,SUPERMERCADO SCHOWAMB SUPERMERCADOS,5,Supermercado
8704571645,5411,SUPERMERCADO ISAB,SIDROLANDIA,S,1,5411.0,SUPERMERCADOS,SUPERMERCADO ISAB SUPERMERCADOS,5,Supermercado
21931232,5411,MERCADO JBR SEPETIBA,RIO DE JANEIR,S,89,5411.0,SUPERMERCADOS,MERCADO JBR SEPETIBA SUPERMERCADOS,5,Supermercado
1048107709,5441,MINI MERCADO HERALDO,SAO PAULO,S,4,5441.0,DOCERIAS E CONFEITARIAS,MINI MERCADO HERALDO DOCERIAS E CONFEITARIAS,5,Supermercado
9067998583,5411,REDE FORT SUPERMERC,SALVADOR,S,1,5411.0,SUPERMERCADOS,REDE FORT SUPERMERC SUPERMERCADOS,5,Supermercado
65173465,5411,LA BUDEGUITA DA MAMA,RIO DE JANEIR,S,3,5411.0,SUPERMERCADOS,LA BUDEGUITA DA MAMA SUPERMERCADOS,5,Supermercado
1346910101,5499,NOORDZEE-MER DU NORD,BRUXELLES,S,1,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,NOORDZEE-MER DU NORD ACOUGUE MERC FRUTOS DO MAR ALIM VA,5,Supermercado
8785125303,5411,MERCADO E PANIFICADORA,SAO FRANCISCO,S,1,5411.0,SUPERMERCADOS,MERCADO E PANIFICADORA SUPERMERCADOS,5,Supermercado
21712286,5411,CARREFOUR MARKET-CONG2286,CAP FEDERAL,N,3,5411.0,SUPERMERCADOS,CARREFOUR MARKET-CONG2286 SUPERMERCADOS,5,Supermercado
54206623804596,5411,ETS NICOLAS,TOURS,N,1,5411.0,SUPERMERCADOS,ETS NICOLAS SUPERMERCADOS,5,Supermercado
26239103,5411,CARREFOUR LUJAN 9103,PROV BS AIRES,S,1,5411.0,SUPERMERCADOS,CARREFOUR LUJAN 9103 SUPERMERCADOS,5,Supermercado
4445090324905,5411,KROGER #115,BROWNSBURG,S,27,5411.0,SUPERMERCADOS,KROGER #115 SUPERMERCADOS,5,Supermercado
67936989,5411,SUPER COMPRAS,RIO DE JANEIR,S,1792,5411.0,SUPERMERCADOS,SUPER COMPRAS SUPERMERCADOS,5,Supermercado
4445900002867,5310,WAL-MART #2867,LANSING,S,1,5310.0,LOJAS DE DESCONTOS,WAL-MART #2867 LOJAS DE DESCONTOS,5,Supermercado
8704952670,5411,MINI MERCADO RU E LU,RIO DE JANEIR,S,538,5411.0,SUPERMERCADOS,MINI MERCADO RU E LU SUPERMERCADOS,5,Supermercado
8675056071,5411,WMS SUPERMERCADO DO BR LT,JOINVILLE,S,2,5411.0,SUPERMERCADOS,WMS SUPERMERCADO DO BR LT SUPERMERCADOS,5,Supermercado
7900562,5411,MESA FARTA SUPERMERCADO,MARANGUAPE,S,1,5411.0,SUPERMERCADOS,MESA FARTA SUPERMERCADO SUPERMERCADOS,5,Supermercado
24376246,5499,SACOLAO D PAULA,CAMPO GRANDE,S,2,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,SACOLAO D PAULA ACOUGUE MERC FRUTOS DO MAR ALIM VA,5,Supermercado
1057301636,5411,ROSIMA ITAIM,SAO PAULO,S,101,5411.0,SUPERMERCADOS,ROSIMA ITAIM SUPERMERCADOS,5,Supermercado
1945799,5411,MEGA COACALCO,COACALCO,S,4,5411.0,SUPERMERCADOS,MEGA COACALCO SUPERMERCADOS,5,Supermercado
9825312,5411,CARREFOUR SPS 20,SAO PAULO,S,30,5411.0,SUPERMERCADOS,CARREFOUR SPS 20 SUPERMERCADOS,5,Supermercado
5014947,5411,ALDI 83 775,WINCHESTER,S,2,5411.0,SUPERMERCADOS,ALDI 83 775 SUPERMERCADOS,5,Supermercado
1026651295,5411,MERCEARIA SONINHO,RIO ESPERA,S,1,5411.0,SUPERMERCADOS,MERCEARIA SONINHO SUPERMERCADOS,5,Supermercado
8700763998,5411,SUPERMERCADO EVA,HOLAMBRA,S,3,5411.0,SUPERMERCADOS,SUPERMERCADO EVA SUPERMERCADOS,5,Supermercado
9918504507,5411,SUPERMERCADO IBIUNA,IBIUNA,S,1,5411.0,SUPERMERCADOS,SUPERMERCADO IBIUNA SUPERMERCADOS,5,Supermercado
8546076662,5411,MERCEARIA 6 ESTRELAS,SAO GONCALO,S,4,5411.0,SUPERMERCADOS,MERCEARIA 6 ESTRELAS SUPERMERCADOS,5,Supermercado
1014528396,5411,M MARKETING NOVA AUROR,BELFORD ROXO,S,436,5411.0,SUPERMERCADOS,M MARKETING NOVA AUROR SUPERMERCADOS,5,Supermercado
57569193,5411,ALE SOL,SAO LOURENCO,S,1,5411.0,SUPERMERCADOS,ALE SOL SUPERMERCADOS,5,Supermercado
24694193,5331,MERCADAO DO REAL,GUARULHOS,S,2,5331.0,LOJAS DE ARMARINHOS E BAZARES,MERCADAO DO REAL LOJAS DE ARMARINHOS E BAZARES,5,Supermercado
8716031547,5411,SE TU UMA BENCAO,RIBEIRAO CASC,S,1,5411.0,SUPERMERCADOS,SE TU UMA BENCAO SUPERMERCADOS,5,Supermercado
8720234673,5411,MERCADINHO MARIEL,PORTO SEGURO,S,6,5411.0,SUPERMERCADOS,MERCADINHO MARIEL SUPERMERCADOS,5,Supermercado
1006903329,5411,SUPERMERCADO CARACOL,PASSA QUATRO,S,8,5411.0,SUPERMERCADOS,SUPERMERCADO CARACOL SUPERMERCADOS,5,Supermercado
1024136407,5411,SOUZA BUENO/SANTOS DUM,BOM JESUS DOS,S,1,5411.0,SUPERMERCADOS,SOUZA BUENO/SANTOS DUM SUPERMERCADOS,5,Supermercado
4445900001985,5411,WM SUPERCENTER #1985,LAUREL,S,1,5411.0,SUPERMERCADOS,WM SUPERCENTER #1985 SUPERMERCADOS,5,Supermercado
27921659,5411,SUPERLAR 3,SAO PAULO,S,1,5411.0,SUPERMERCADOS,SUPERLAR 3 SUPERMERCADOS,5,Supermercado
76064913,5499,MERCADO FILEZINHO,SALVADOR,S,1,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,MERCADO FILEZINHO ACOUGUE MERC FRUTOS DO MAR ALIM VA,5,Supermercado
367366134883,5921,SURF CITY MARKET,HUNTINGTON BE,S,1,5921.0,BEBIDAS,SURF CITY MARKET BEBIDAS,5,Supermercado
1468306,5921,MERCEARIA JPA BARRA EI,RIO DE JANEIR,N,1351,5921.0,BEBIDAS,MERCEARIA JPA BARRA EI BEBIDAS,5,Supermercado
1022981169,5411,MERC SOARES LAGOINHA,UBATUBA,S,9,5411.0,SUPERMERCADOS,MERC SOARES LAGOINHA SUPERMERCADOS,5,Supermercado
78877385,7299,MERCEARIA POPULAR,RIO DE JANEIR,S,1,7299.0,AGENTES IMOBILIARIOS / CORRETORES,MERCEARIA POPULAR AGENTES IMOBILIARIOS / CORRETORES,5,Supermercado
1098753230,5411,EL SHADAY CEREAIS E ME,NOVA IGUACU,S,2,5411.0,SUPERMERCADOS,EL SHADAY CEREAIS E ME SUPERMERCADOS,5,Supermercado
352532,5462,PANIFICADORA E MERCEAR,SALVADOR,S,1,5462.0,PADARIAS,PANIFICADORA E MERCEAR PADARIAS,5,Supermercado
1000953448,5411,PAO DE ACUCAR 1017,SAO PAULO,S,328,5411.0,SUPERMERCADOS,PAO DE ACUCAR 1017 SUPERMERCADOS,5,Supermercado
12062197,5411,SIMOES SUPERMERCADO,TEOFILO OTONI,N,1,5411.0,SUPERMERCADOS,SIMOES SUPERMERCADO SUPERMERCADOS,5,Supermercado
64103030,5411,MERCADINHO SANTA MARIA,PAULO AFONSO,S,1,5411.0,SUPERMERCADOS,MERCADINHO SANTA MARIA SUPERMERCADOS,5,Supermercado
434967700002001,5944,WATCH&CLOCK MILANO SR 215,MILANO,N,1,5944.0,JOALHERIAS E RELOJOARIAS,WATCH&CLOCK MILANO SR 215 JOALHERIAS E RELOJOARIAS,5,Supermercado
1085472024,5411,MAC SUPERMEDADO LMT,NOVA SERRANA,N,6,5411.0,SUPERMERCADOS,MAC SUPERMEDADO LMT SUPERMERCADOS,5,Supermercado
67551700,5411,MINI MERCADO SS SOUZA,RIO DE JANEIR,S,17,5411.0,SUPERMERCADOS,MINI MERCADO SS SOUZA SUPERMERCADOS,5,Supermercado
9086165370,5411,MERCADO BEIJA FLOR,CATAGUASES,S,1,5411.0,SUPERMERCADOS,MERCADO BEIJA FLOR SUPERMERCADOS,5,Supermercado
108994220,5691,PAG SUMMERWOODWORTHAD,TRESCOROAS,N,1,5691.0,ROUPAS MASCULINAS E FEMININAS,PAG SUMMERWOODWORTHAD ROUPAS MASCULINAS E FEMININAS,5,Supermercado
1046356469,5411,FRUTEIRA EMINI MERCADO,PINHEIRO MACH,S,1,5411.0,SUPERMERCADOS,FRUTEIRA EMINI MERCADO SUPERMERCADOS,5,Supermercado
3280751424,5411,KONZUM P-0714,VARAZDIN,S,1,5411.0,SUPERMERCADOS,KONZUM P-0714 SUPERMERCADOS,5,Supermercado
2386895,5411,SUPER LUNA 3,BETIM,N,36,5411.0,SUPERMERCADOS,SUPER LUNA 3 SUPERMERCADOS,5,Supermercado
1004875050,5411,SUPERMERCADO PRECO BOM,CAMPOS DOS GO,S,6,5411.0,SUPERMERCADOS,SUPERMERCADO PRECO BOM SUPERMERCADOS,5,Supermercado
4445001898643,5411,WHOLEFDS FTL 10117,FT  LAUDERDAL,S,8,5411.0,SUPERMERCADOS,WHOLEFDS FTL 10117 SUPERMERCADOS,5,Supermercado
1001799221,5411,CARREFOUR 10 SPA ANC,SAO PAULO,S,43,5411.0,SUPERMERCADOS,CARREFOUR 10 SPA ANC SUPERMERCADOS,5,Supermercado
52317145,5411,SOL DA PRAIA,RIO DE JANEIR,N,15,5411.0,SUPERMERCADOS,SOL DA PRAIA SUPERMERCADOS,5,Supermercado
24095591,5211,O DIAMANTE BANGU,RIO DE JANEIR,S,430,5211.0,LOJAS DE MATERIAL DE CONSTRUCAO,O DIAMANTE BANGU LOJAS DE MATERIAL DE CONSTRUCAO,5,Supermercado
1028158740,5732,MERCADO BARAO,SAPUCAIA,S,10,5732.0,APARELHOS DE SOM / TELEVISORES / ELETRODOMESTICOS,MERCADO BARAO APARELHOS DE SOM / TELEVISORES / ELETRODOMESTICOS,5,Supermercado
9834460610,5411,LIFE CORPORATION -TAITOH-, ,N,3,5411.0,SUPERMERCADOS,LIFE CORPORATION -TAITOH- SUPERMERCADOS,5,Supermercado
61991660,5411,MERCADO RENATO,CABO FRIO,N,15,5411.0,SUPERMERCADOS,MERCADO RENATO SUPERMERCADOS,5,Supermercado
1753937,5411,MERCEARIA E LANCHONETE,RIO DE JANEIR,S,50,5411.0,SUPERMERCADOS,MERCEARIA E LANCHONETE SUPERMERCADOS,5,Supermercado
1630805,5411,MERCADINHO DU MINEIRO,RIO DE JANEIR,N,14,5411.0,SUPERMERCADOS,MERCADINHO DU MINEIRO SUPERMERCADOS,5,Supermercado
1030026642,5411,O CONTERRANEO,QUEIMADOS,S,5,5411.0,SUPERMERCADOS,O CONTERRANEO SUPERMERCADOS,5,Supermercado
96669415,5411,PAG SAUDEEMDIACOMERCI,SAO PAULO,N,1,5411.0,SUPERMERCADOS,PAG SAUDEEMDIACOMERCI SUPERMERCADOS,5,Supermercado
40759253,5411,SUPERMERCADO COMPRE BEM,CAMPO GRANDE,S,25,5411.0,SUPERMERCADOS,SUPERMERCADO COMPRE BEM SUPERMERCADOS,5,Supermercado
53439398800017,5411,LES GRANDS VINS,EPERNAY,S,1,5411.0,SUPERMERCADOS,LES GRANDS VINS SUPERMERCADOS,5,Supermercado
9560313884,6531,CARREFOUR MARKET GUINARDO,DO,S,1,6531.0,FORNECEDOR DE SERVIÃ‡OS DE PAGAMENTO,CARREFOUR MARKET GUINARDO FORNECEDOR DE SERVIÃ‡OS DE PAGAMENTO,5,Supermercado
300868101333005,5411,LIDL 1132,PESCHIERA DEL,N,1,5411.0,SUPERMERCADOS,LIDL 1132 SUPERMERCADOS,5,Supermercado
24184730,5411,OBA EMPORIO MORUMBI,SAO PAULO,N,49,5411.0,SUPERMERCADOS,OBA EMPORIO MORUMBI SUPERMERCADOS,5,Supermercado
9562466912,5411,LAVINIA,MADRID,S,5,5411.0,SUPERMERCADOS,LAVINIA SUPERMERCADOS,5,Supermercado
8536007685,5411,PA SUPERMERCADO,RIO DE JANEIR,S,3416,5411.0,SUPERMERCADOS,PA SUPERMERCADO SUPERMERCADOS,5,Supermercado
15822826,5300,204 MAXXI FLORIANOPOLI,FLORIANOPOLIS,S,1,5300.0,ATACADISTA,204 MAXXI FLORIANOPOLI ATACADISTA,5,Supermercado
21671362,5411,MERCADO VENEZA,CACHOEIRAS DE,S,26,5411.0,SUPERMERCADOS,MERCADO VENEZA SUPERMERCADOS,5,Supermercado
25453440,5942,COOPMED,BELO HORIZONT,S,3,5942.0,LIVRARIAS,COOPMED LIVRARIAS,5,Supermercado
1075482647,5411,CELIO GODINHO LIMA NET,BELO HORIZONT,S,2,5411.0,SUPERMERCADOS,CELIO GODINHO LIMA NET SUPERMERCADOS,5,Supermercado
32065353,5411,SUPERMERCADO PIETHY,TAQUARA,S,1,5411.0,SUPERMERCADOS,SUPERMERCADO PIETHY SUPERMERCADOS,5,Supermercado
9919090514,5411,SUPERMERCADOS REX,PERDOES,S,1,5411.0,SUPERMERCADOS,SUPERMERCADOS REX SUPERMERCADOS,5,Supermercado
908674948000000,5411,MERCADO MINUANO LL AD,PALHOCA,S,1,5411.0,SUPERMERCADOS,MERCADO MINUANO LL AD SUPERMERCADOS,5,Supermercado
896858,5411,SUPERMERCADO KACULA LT,TABOAO DA SER,S,2,5411.0,SUPERMERCADOS,SUPERMERCADO KACULA LT SUPERMERCADOS,5,Supermercado
4445900003371,5411,WM SUPERCENTER #3371,CHARLOTTE,S,1,5411.0,SUPERMERCADOS,WM SUPERCENTER #3371 SUPERMERCADOS,5,Supermercado
8016667,5411,EXTRA HAKONSGATEN,BERGEN,N,1,5411.0,SUPERMERCADOS,EXTRA HAKONSGATEN SUPERMERCADOS,5,Supermercado
75029952,5411,SUPERMERCADO DUARTE LT,CAMPO GRANDE,S,9,5411.0,SUPERMERCADOS,SUPERMERCADO DUARTE LT SUPERMERCADOS,5,Supermercado
163880,5499,CARREFOUR CIN,INDAIATUBA,S,21,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,CARREFOUR CIN ACOUGUE MERC FRUTOS DO MAR ALIM VA,5,Supermercado
84000006676,5411,CARREFOUR MARKET CREM,CREMONA,N,9,5411.0,SUPERMERCADOS,CARREFOUR MARKET CREM SUPERMERCADOS,5,Supermercado
16056124,5411,SUPERMERCADO COJIBA,GUARIBA,N,1,5411.0,SUPERMERCADOS,SUPERMERCADO COJIBA SUPERMERCADOS,5,Supermercado
1094261189,5411,APSS SUPERMERCADO LTDA,SAO BERNARDO,S,1,5411.0,SUPERMERCADOS,APSS SUPERMERCADO LTDA SUPERMERCADOS,5,Supermercado
1038218591,5411,SUPERMERCADOS CARAPINA,SERRA,S,1,5411.0,SUPERMERCADOS,SUPERMERCADOS CARAPINA SUPERMERCADOS,5,Supermercado
8532564879,5411,MINI MERCADO VIPE LTDA,RIO DE JANEIR,S,10,5411.0,SUPERMERCADOS,MINI MERCADO VIPE LTDA SUPERMERCADOS,5,Supermercado
8670895077,5411,MERCEARIA W LOPES LTDA,NITEROI,S,2,5411.0,SUPERMERCADOS,MERCEARIA W LOPES LTDA SUPERMERCADOS,5,Supermercado
9086768595,5411,MERCADO REGINOPOLIS,SILVA JARDIM,S,2,5411.0,SUPERMERCADOS,MERCADO REGINOPOLIS SUPERMERCADOS,5,Supermercado
9417966,5411,MERCADINHO OLIVEIRA,JOAO PESSOA,S,1,5411.0,SUPERMERCADOS,MERCADINHO OLIVEIRA SUPERMERCADOS,5,Supermercado
58511873,5411,SUPER LARANJAL,COLATINA,S,1,5411.0,SUPERMERCADOS,SUPER LARANJAL SUPERMERCADOS,5,Supermercado
4445001344333,5311,WHT HS BLK MKT 3430,LOS ANGELES,S,1,5311.0,LOJAS DE DEPARTAMENTO,WHT HS BLK MKT 3430 LOJAS DE DEPARTAMENTO,5,Supermercado
1075592540,5411,ASSAI ATACADISTA,FORTALEZA,S,250,5411.0,SUPERMERCADOS,ASSAI ATACADISTA SUPERMERCADOS,5,Supermercado
75041537,5814,MEGA PRENSADAO,RIO DE JANEIR,S,5,5814.0,FAST FOOD,MEGA PRENSADAO FAST FOOD,5,Supermercado
3000667,5411,MINI MERCADO MISTER MEND,PAREDE,S,2,5411.0,SUPERMERCADOS,MINI MERCADO MISTER MEND SUPERMERCADOS,5,Supermercado
1018137758,5411,SUPERMERCADO OLIVEIRA,VALPARAISO DE,S,2,5411.0,SUPERMERCADOS,SUPERMERCADO OLIVEIRA SUPERMERCADOS,5,Supermercado
100070933,5411,PLAZA VEA SANTA MARIA,LIMA,S,1,5411.0,SUPERMERCADOS,PLAZA VEA SANTA MARIA SUPERMERCADOS,5,Supermercado
23188995,5411,MERCEARIA JARDIM CARIO,RIO DE JANEIR,N,4,5411.0,SUPERMERCADOS,MERCEARIA JARDIM CARIO SUPERMERCADOS,5,Supermercado
2043185651,5812,GRACIAS MADRE WEHO 000000,WEST HOLLYWOO,N,2,5812.0,RESTAURANTES,GRACIAS MADRE WEHO 000000 RESTAURANTES,5,Supermercado
44028375205514,5411,CARREFOURMARKET,PARIS,S,2,5411.0,SUPERMERCADOS,CARREFOURMARKET SUPERMERCADOS,5,Supermercado
1021904314,5411,SUPERMERCADO DALAQUA,ANDIRA,N,3,5411.0,SUPERMERCADOS,SUPERMERCADO DALAQUA SUPERMERCADOS,5,Supermercado
39201,5411,MINI MERCADO,SAO PAULO,S,3,5411.0,SUPERMERCADOS,MINI MERCADO SUPERMERCADOS,5,Supermercado
9910897347,5311,AMERICANAS EXPRESS 523,RIO DE JANEIR,N,1,5311.0,LOJAS DE DEPARTAMENTO,AMERICANAS EXPRESS 523 LOJAS DE DEPARTAMENTO,5,Supermercado
1000951801,5411,BARATEIRO SANTOS 1772,SANTOS,S,2,5411.0,SUPERMERCADOS,BARATEIRO SANTOS 1772 SUPERMERCADOS,5,Supermercado
8719541724,5411,SUPER NOSSO HOT P,BELO HORIZONT,S,3,5411.0,SUPERMERCADOS,SUPER NOSSO HOT P SUPERMERCADOS,5,Supermercado
76827690,5921,MERCEARIA 4D,SAO JOAO DE M,S,1,5921.0,BEBIDAS,MERCEARIA 4D BEBIDAS,5,Supermercado
1090815260,5411,MERCEARIA SOMBRA,RIO DE JANEIR,S,1,5411.0,SUPERMERCADOS,MERCEARIA SOMBRA SUPERMERCADOS,5,Supermercado
5538889,5411,WAITROSE 660,TWICKENHAM,N,2,5411.0,SUPERMERCADOS,WAITROSE 660 SUPERMERCADOS,5,Supermercado
341372472,5411,SUPERMERCADO 3HA SMART,BARCELONA,N,3,5411.0,SUPERMERCADOS,SUPERMERCADO 3HA SMART SUPERMERCADOS,5,Supermercado
50144200,5411,FONTA DA VIDA,CURITIBA,N,8,5411.0,SUPERMERCADOS,FONTA DA VIDA SUPERMERCADOS,5,Supermercado
8670832088,5422,SUPERMER DE C BIFE BOM LT,RIO DE JANEIR,S,49,5422.0,COMIDAS CONGELADAS,SUPERMER DE C BIFE BOM LT COMIDAS CONGELADAS,5,Supermercado
28778140,5411,COPERCANA,SERTAOZINHO,S,1,5411.0,SUPERMERCADOS,COPERCANA SUPERMERCADOS,5,Supermercado
24249963,5411,HIPERM CACIMBA NV,NOVA RUSSAS,N,27,5411.0,SUPERMERCADOS,HIPERM CACIMBA NV SUPERMERCADOS,5,Supermercado
73500143,5499,SACOLAO HORTI EIRELI ME,MARICA,N,12,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,SACOLAO HORTI EIRELI ME ACOUGUE MERC FRUTOS DO MAR ALIM VA,5,Supermercado
18306250,5411,MERCADO VIANA,NILOPOLIS,S,5,5411.0,SUPERMERCADOS,MERCADO VIANA SUPERMERCADOS,5,Supermercado
9392906,5411,DIA % BALVANERA,CAPITAL,N,3,5411.0,SUPERMERCADOS,DIA % BALVANERA SUPERMERCADOS,5,Supermercado
17708729,5411,PEQUENO PRECO,DUQUE DE CAXI,S,1,5411.0,SUPERMERCADOS,PEQUENO PRECO SUPERMERCADOS,5,Supermercado
8714113560,5411,SUPER REDE ANDORRA,RIO DE JANEIR,S,567,5411.0,SUPERMERCADOS,SUPER REDE ANDORRA SUPERMERCADOS,5,Supermercado
8534126297,5411,SUPER NAJA SUPERMERCAD,RIO DE JANEIR,S,30,5411.0,SUPERMERCADOS,SUPER NAJA SUPERMERCAD SUPERMERCADOS,5,Supermercado
9075605329,5411,SUPERMERCADO QUEIROZ,ACU,S,1,5411.0,SUPERMERCADOS,SUPERMERCADO QUEIROZ SUPERMERCADOS,5,Supermercado
1049938604,5411,SUPERMERCADO PERSONAL,ITAIPE,S,1,5411.0,SUPERMERCADOS,SUPERMERCADO PERSONAL SUPERMERCADOS,5,Supermercado
1007489810,5411,SUPER 700,TIETE,S,2,5411.0,SUPERMERCADOS,SUPER 700 SUPERMERCADOS,5,Supermercado
1001939490,5231,MERCADAO DE PAPEL DE P,RIO DE JANEIR,S,98,5231.0,LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,MERCADAO DE PAPEL DE P LOJAS DE VIDRO / LOJAS DE PINTURA / PAPEL DE PAREDE,5,Supermercado
1028066322,5411,SUPERMERCADO TATU,SAO BENEDITO,S,14,5411.0,SUPERMERCADOS,SUPERMERCADO TATU SUPERMERCADOS,5,Supermercado
3005567,5411,MINIPRECO FILIPA VILHE,LISBOA,S,1,5411.0,SUPERMERCADOS,MINIPRECO FILIPA VILHE SUPERMERCADOS,5,Supermercado
20266685,5411,MERCADINHO CAPIVARI,CAMPOS JORDAO,S,44,5411.0,SUPERMERCADOS,MERCADINHO CAPIVARI SUPERMERCADOS,5,Supermercado
8717631352,5411,IRMAOS GONCALVES - F19,PORTO VELHO,S,2,5411.0,SUPERMERCADOS,IRMAOS GONCALVES - F19 SUPERMERCADOS,5,Supermercado
22411330,5411,SUPER PINHEIRO,SRA DAS DORES,S,6,5411.0,SUPERMERCADOS,SUPER PINHEIRO SUPERMERCADOS,5,Supermercado
4563760650,5411,MERCADINHO A MINEIRA,SAO PAULO,S,2,5411.0,SUPERMERCADOS,MERCADINHO A MINEIRA SUPERMERCADOS,5,Supermercado
43856233,5411,MICARLA,NATAL,S,4,5411.0,SUPERMERCADOS,MICARLA SUPERMERCADOS,5,Supermercado
314540000747022,5411,CDC 3775 CITYPER FABR 302,FABRIANO,S,1,5411.0,SUPERMERCADOS,CDC 3775 CITYPER FABR 302 SUPERMERCADOS,5,Supermercado
23757663,5411,MERCADINHO RIO BRANCO,RECIFE,S,1,5411.0,SUPERMERCADOS,MERCADINHO RIO BRANCO SUPERMERCADOS,5,Supermercado
1681180,5921,MERCEARIA E PADARIA JA,PARATI,N,10,5921.0,BEBIDAS,MERCEARIA E PADARIA JA BEBIDAS,5,Supermercado
42492807,5411,FONSECA SUPERMERCADOS,POCOS DE CALD,N,17,5411.0,SUPERMERCADOS,FONSECA SUPERMERCADOS SUPERMERCADOS,5,Supermercado
799846319000000,5651,MERCADO ITINERANTE,SÃƒO PAULO,N,2,5651.0,VENDAS DE ROUPAS PARA FAMILIA,MERCADO ITINERANTE VENDAS DE ROUPAS PARA FAMILIA,5,Supermercado
8701388431,5411,SUPERMERCADO MAGNATA,BARUERI,S,7,5411.0,SUPERMERCADOS,SUPERMERCADO MAGNATA SUPERMERCADOS,5,Supermercado
30762189,5411,SUP AQUARIUS,JOAO PESSOA,N,2,5411.0,SUPERMERCADOS,SUP AQUARIUS SUPERMERCADOS,5,Supermercado
4349418,5451,MERCEARIA ANIELLE,BARRA MANSA,S,2,5451.0,LATICINIOS,MERCEARIA ANIELLE LATICINIOS,5,Supermercado
295304450881,4215,EXFREIGHT ZETA,8772085645,N,12,4215.0,COURIER,EXFREIGHT ZETA COURIER,5,Supermercado
76504280,5499,RENATA FRANCA,RIO DE JANEIR,N,5,5499.0,ACOUGUE MERC FRUTOS DO MAR ALIM VA,RENATA FRANCA ACOUGUE MERC FRUTOS DO MAR ALIM VA,5,Supermercado
1046871860,8071,MED DIAGNOSTICA,DUQUE DE CAXI,S,1,8071.0,LABORATORIOS MEDICOS / DENTARIOS,MED DIAGNOSTICA LABORATORIOS MEDICOS / DENTARIOS,5,Supermercado
10317040,5411,GUANABARA LJ03-PDV,PELOTAS,S,1,5411.0,SUPERMERCADOS,GUANABARA LJ03-PDV SUPERMERCADOS,5,Supermercado
8285730,5411,BRAULIO MERCADO,S JOAO MERITI,S,2,5411.0,SUPERMERCADOS,BRAULIO MERCADO SUPERMERCADOS,5,Supermercado
8671093789,5411,GRACA DE N S 415 MERCADIN,SAO JOAO DE M,S,2,5411.0,SUPERMERCADOS,GRACA DE N S 415 MERCADIN SUPERMERCADOS,5,Supermercado
25380361,5411,BAROZZI MERCATO,SINOP,S,4,5411.0,SUPERMERCADOS,BAROZZI MERCATO SUPERMERCADOS,5,Supermercado
8670158575,5949,MERCANTIL MALULI LTDA,SAO PAULO,S,2,5949.0,ARMARINHOS / TECIDOS,MERCANTIL MALULI LTDA ARMARINHOS / TECIDOS,5,Supermercado
214738,5462,PANIFICADORA E MERCEAR,SAO JOSE,S,3,5462.0,PADARIAS,PANIFICADORA E MERCEAR PADARIAS,5,Supermercado
1001288022,5411,IMEC SAO CRISTOVAO,LAJEADO,N,32,5411.0,SUPERMERCADOS,IMEC SAO CRISTOVAO SUPERMERCADOS,5,Supermercado
1061967295,5411,SUPERMERCADO VENEZA,BRASILIA,N,34,5411.0,SUPERMERCADOS,SUPERMERCADO VENEZA SUPERMERCADOS,5,Supermercado
771955,5411,REWE MARKT GMBH,HANAU,S,1,5411.0,SUPERMERCADOS,REWE MARKT GMBH SUPERMERCADOS,5,Supermercado
1047742281,5411,MINIMERCADO LJ 0038 -,OSASCO,S,1,5411.0,SUPERMERCADOS,MINIMERCADO LJ 0038 - SUPERMERCADOS,5,Supermercado
5063201,5411,SUP DENIS ROA,ASUNCION,S,1,5411.0,SUPERMERCADOS,SUP DENIS ROA SUPERMERCADOS,5,Supermercado
1016244620,5411,ST FELICIDADE SUPERME,LAGO SUL,S,6,5411.0,SUPERMERCADOS,ST FELICIDADE SUPERME SUPERMERCADOS,5,Supermercado
135270845000000,5411,SUPER CENTRO OESTE,GOIÃ‚NIA,N,2,5411.0,SUPERMERCADOS,SUPER CENTRO OESTE SUPERMERCADOS,5,Supermercado
39567133,5411,MERCADO CARIOQUINHA,RIO DE JANEIR,S,22,5411.0,SUPERMERCADOS,MERCADO CARIOQUINHA SUPERMERCADOS,5,Supermercado
60430079,5411,MERCADINHO DO ERALDO,QUEIMADAS,S,2,5411.0,SUPERMERCADOS,MERCADINHO DO ERALDO SUPERMERCADOS,5,Supermercado
