Unnamed: 0,COD_ESTABELECIMENTO,COD_MCC,NOME_ESTABELECIMENTO,CIDADE_ESTABELECIMENTO,TRANSACAO_COM_CHIP,BANDEIRA,MOEDA,FREQ_TRANSACAO,CATEGORIA,COD_CATEGORIA,COD_COMPUTADOR
987512,1679593,5811,COSTELARIA GAUCHA,PARANAVAI,S,2,177,2.0,Restaurantes,7,7
1727281,13043244,5814,SBARRO PIZZA BAR,DUBLIN 1,S,2,173,1.0,Restaurantes,7,7
1716012,200489949,7011,BASECAMP BONN,BONN,S,2,173,1.0,Restaurantes,7,11
857582,22689356,5511,JIM PATTISON HYUNDAI NOR,NORTH VANCOUV,S,2,23,2.0,Restaurantes,7,11
1557805,8693444721,5963,DARLEI DECKER BARRICHELLO,CASCAVEL,S,1,177,1.0,Restaurantes,7,11
352081,93592675,5812,PAGSEGUROUOL*PIZZARIAO,JOINVILLE,S,2,177,8.0,Restaurantes,7,7
1566156,77258630,5812,SUSHI HEALTHY,SAO PAULO,N,3,177,1.0,Restaurantes,7,7
912224,4445020000000,5499,PANTRY BY BYTE FOODS,SAN RAFAEL,N,2,146,2.0,Restaurantes,7,11
1367667,597649000000000,5812,HUBBUB SANDWICHES,VANCOUVER,N,3,23,1.0,Restaurantes,7,11
1716019,9064044,5735,TRACKS BAIXO GAVEA,RIO DE JANEIR,N,3,177,1.0,Restaurantes,7,11
912226,1035234626,5411,QUITANDA FRUTA DOCE,RIBEIRAO PRET,S,2,177,2.0,Restaurantes,7,5
1727273,7496451,5812,CAFE ISSIKIVIK,KANGERLUSSUAQ,S,2,38,1.0,Restaurantes,7,7
1716021,1058244920,5812,HOFFMANN DOCERIA LTDA,PASSO FUNDO,S,2,177,1.0,Restaurantes,7,10
55974,1023470214,5813,BARON GRILL,JURANDA,S,2,177,92.0,Restaurantes,7,7
352088,20955108,5812,REST CAFE RAMONA,MONTEVIDEO,N,3,147,8.0,Restaurantes,7,7
492711,1557275,5814,PIZZARIA CELEIRO LTDA,CURITIBA,S,2,177,5.0,Restaurantes,7,7
1566164,8704246545,5812,RESTAURANTE BARRI,ANAPOLIS,S,1,177,1.0,Restaurantes,7,7
1270208,4594419,5441,FANTASTICA CASA DE DOC,GUARAPUAVA,S,2,177,1.0,Restaurantes,7,11
1641756,30408703654,5812,ANH AND CHI RESTAURANT,VANCOUVER,N,2,23,1.0,Restaurantes,7,7
1920092,315799000000000,5994,CHASE NEXTRA,CHATSWOOD,N,3,7,1.0,Restaurantes,7,11
978403,1074309011,5691,LUZIA MARTINOTI PELIZA,SERTANOPOLIS,N,3,177,2.0,Restaurantes,7,11
1276637,1743693,5499,DONA LURDES RESTAURANT,SAO JOSE,S,4,177,1.0,Restaurantes,7,7
36170,375576,5499,RESTAURANTE DOM NUNES,GUARAPUAVA,S,2,177,154.0,Restaurantes,7,7
1715985,1620601,5812,PICCADILLY BAR,CAMPOS DOS GO,N,3,177,1.0,Restaurantes,7,11
918210,164585000000000,5812,RESTAURANTE FINO TRATO,DIAMANTINA,S,2,177,2.0,Restaurantes,7,7
55976,25006974,8021,MELISSA MARI OKIHIRO L,CURITIBA,N,3,177,92.0,Restaurantes,7,11
25166,8730069051,5499,RESTAURANTE CASA DA SU,CURITIBA,S,1,177,231.0,Restaurantes,7,7
573026,27433044,5812,RESTAURANTE NADIN,ABELARDO LUZ,S,2,177,4.0,Restaurantes,7,7
1715993,125516681,5311,T2 SUTABATSUKUSUKOHIMI,TOKYO,N,3,65,1.0,Restaurantes,7,11
25160,17470315,5411,ADEGA CURITIBANA,CURITIBA,N,3,177,231.0,Restaurantes,7,11
1276632,421031000000,5812,PF CHANGS #9922,TAMPA,N,3,146,1.0,Restaurantes,7,7
1566165,51022222,5812,R O REST E LANCHONETE,CURITIBA,N,3,177,1.0,Restaurantes,7,7
1331153,422712001,5812,MATRU SEAFOOD Y BAR,BAVARO,S,2,39,1.0,Restaurantes,7,11
573014,1029901632,5921,BAR E REST NSRA GRACAS,PATROCINIO DO,N,3,177,4.0,Restaurantes,7,11
473305,635225,5814,RESTAURANTE RODO,SAO PAULO,S,2,177,5.0,Restaurantes,7,7
1566150,101000000000,5812,GASPARZINHO CHOPERIA,CARAZINHO,N,3,177,1.0,Restaurantes,7,10
335452,64812286,5814,KOPI BRASILIA CAFE LTD,BRASILIA,N,3,177,8.0,Restaurantes,7,7
1327746,8670058403,5812,PIRATA BAR TURISMO E P LT,FORTALEZA,S,1,177,1.0,Restaurantes,7,2
25143,93494666,7299,PAGSEGUROUOL*DOMOCAFE,CURITIBA,N,3,177,231.0,Restaurantes,7,7
335456,698613,5812,TI MARIA RESTAURANTEPI,SAO VICENTE,N,3,177,8.0,Restaurantes,7,7
978464,25059916,5099,QUATRO BARRAS SERRALHE,QUATRO BARRAS,N,3,177,2.0,Restaurantes,7,11
1276597,1011911628,5813,BOTEQUIM ENCANTADO,SAO PAULO,N,3,177,1.0,Restaurantes,7,10
1727253,112754824,5812,PAG*PIRAJUBOTEQUIM,CAMPINAS,S,2,177,1.0,Restaurantes,7,10
492688,51132656,5814,HABANERO HAMBURGUERIA,CUIABA,S,2,177,5.0,Restaurantes,7,8
40137,51707861,5812,DOM DIVINO PIZZARIA,CURITIBA,S,2,177,137.0,Restaurantes,7,7
352007,8702837998,5812,REST QUINA DO CHE,CAMPINA GRAND,S,1,177,8.0,Restaurantes,7,11
335458,72798629,5331,MARGARETE H,CURITIBA,S,2,177,8.0,Restaurantes,7,11
335460,74301888,5814,BARRACA DO PASTEL MASTE,SAO JOSE DOS,S,4,177,8.0,Restaurantes,7,8
40136,167702000000000,5814,KAPRICHO LANCHES,CURITIBA,S,2,177,137.0,Restaurantes,7,8
1362924,31080906,7011,HALL FULL CAFETERIA,MADRID,N,3,177,1.0,Restaurantes,7,7
1621179,9624491767,5812,RISTORANTE FARINELLA,MARCIANISE,N,1,173,1.0,Restaurantes,7,7
912229,76653889,5812,RESTAURANTE EXPRESS,NATAL,S,2,177,2.0,Restaurantes,7,7
1123106,208080000000000,5814,CAFE SOCIETY,BRAGANÃ‡A PAUL,N,3,177,1.0,Restaurantes,7,7
850910,9405496233,5812,HARD ROCK CAFE AUSTRIA GM,WIEN,S,1,173,2.0,Restaurantes,7,7
1566149,37064128,5812,CAFFE  OSTERIA VOLPE P,ROMA,S,2,173,1.0,Restaurantes,7,7
1557817,9575073945,5812,BELLA GRILL PIZZERIA,STOCKSUND,S,1,130,1.0,Restaurantes,7,7
462271,1024927994,5211,BONA COSNTRUCAO,GARUVA,S,2,177,5.0,Restaurantes,7,11
1929503,68360886,5963,RESTAURANTE JOSE CARLO,ARARUNA,N,3,177,1.0,Restaurantes,7,7
1319056,8717374474,5814,CHINA IN BOX SAUD,SAO PAULO,S,1,177,1.0,Restaurantes,7,7
1566147,18521,5941,PAULS WAREHOUSE,BALGOWLAH,S,2,177,1.0,Restaurantes,7,11
987495,36540846,5411,BOMBAY HERBS SPICES,SAO PAULO,N,3,177,2.0,Restaurantes,7,11
462276,25230756,5814,TCHECO LANCHES LTDA,JOACABA,S,2,177,5.0,Restaurantes,7,8
352034,4097569941,5812,RESTAURANT AT INTERCON MI,MIAMI,N,1,146,8.0,Restaurantes,7,7
1911222,912200000000,5812,BUDDHA THAI BISTRO,VACAVILLE,N,2,146,1.0,Restaurantes,7,7
1331147,973221,5812,LANCHES SAVOY,SALVADOR,S,2,177,1.0,Restaurantes,7,8
335443,76545709,5812,PORTO GRILL CHURRASCARI,ITAJAI,S,4,177,8.0,Restaurantes,7,7
1716042,8712272814,5812,REST LANC S CRIST,LORENA,S,1,177,1.0,Restaurantes,7,11
492693,8670029776,5812,ARAUJO & MINDELO REST LTD,PETROLINA,S,1,177,5.0,Restaurantes,7,11
352024,12667,5813,RESTAURANTE CAMAFEU DE,SALVADOR,S,2,177,8.0,Restaurantes,7,7
1557816,167544000000000,5462,PONTO DO PAO GOURMET,PETROPOLIS,S,2,177,1.0,Restaurantes,7,7
25142,19243766,5462,A B C PIZZARIA LT,CURITIBA,S,2,177,231.0,Restaurantes,7,7
978399,67302564,5814,AVIVA PIZZARIA,PARANAGUA,S,2,177,2.0,Restaurantes,7,7
352135,4145255,5812,LA PETISCARIA,ERECHIM,S,2,177,8.0,Restaurantes,7,7
473345,68585977,5814,QUIOSQUE DO TREILER,BALNEARIO CAM,N,3,177,5.0,Restaurantes,7,7
492774,68597894,5462,LE BARON PANIFICADORA E,COLOMBO,S,2,177,5.0,Restaurantes,7,10
1566216,4329804,5814,B E B LANCHES,AMPARO,S,2,177,1.0,Restaurantes,7,8
1130930,152487940,5812,ANATOLIE GRILL CENTER,WEIL AM RHEIN,N,3,173,1.0,Restaurantes,7,7
1621134,130595,7011,REST PENSAO FERRO,AVEIRO,N,3,173,1.0,Restaurantes,7,0
857609,14931620,5812,RESTAURANTE STONE LA P,0532100 GUATA,S,2,29,2.0,Restaurantes,7,7
987565,75195100,5814,A. C. DA COSTA RESTAURA,ARARAQUARA,S,2,177,2.0,Restaurantes,7,11
1715931,9551025174,5813,REST BAR JOHN BULL,CASCAIS,S,1,173,1.0,Restaurantes,7,11
1627040,1011201299,5300,BALANTEL,CAXIAS DO SUL,N,3,177,1.0,Restaurantes,7,11
335371,345327000000000,5814,TOQUE DE CAFE,SÃƒO PAULO,N,3,177,8.0,Restaurantes,7,7
1566202,513331000000000,5812,JACK'S SPORTS GRILL,SPRINGDALE,N,3,146,1.0,Restaurantes,7,7
1156238,1160600458,5812,NOODLES-KLIA 2,SEPANG,S,2,83,1.0,Restaurantes,7,11
1727307,22690046495,5812,JAMIES PIZZERIA,MUMBAI,S,2,59,1.0,Restaurantes,7,7
352177,8709726152,5812,RESTAURANTE DO LU,TELEMACO BORB,S,1,177,8.0,Restaurantes,7,7
1727312,203018601,5812,RESTAURANTE FORTIN SAN M,ROCHA,S,2,147,1.0,Restaurantes,7,7
572965,25166505,5813,TOCA DO BARRIL,PARANAGUA,S,2,177,4.0,Restaurantes,7,11
1331178,1031423475,5499,GE CHURRASCOS,TIMOTEO,N,3,177,1.0,Restaurantes,7,7
1727316,391535000000000,7011,OLD GIN HOUSE,ORANJESTAD,S,2,146,1.0,Restaurantes,7,11
572951,62430866,5812,TUDO EM PIZZAS,ITAJAI,S,2,177,4.0,Restaurantes,7,7
352213,64817482,5813,MUNICIPAL CAFE LTDA ME,ITAJAI,S,2,177,8.0,Restaurantes,7,7
857633,8708762331,5812,CAFE DONUTS COLIN,SAO JOSE DOS,S,1,177,2.0,Restaurantes,7,7
1367695,8701615411,5814,LANCHONETE CHAPEU,JOINVILLE,S,1,177,1.0,Restaurantes,7,7
1909921,8672043213,5814,LANCHONETE E REFEICOES SO,FAZENDA RIO G,S,1,177,1.0,Restaurantes,7,7
1621117,1056596195,7395,JP BUFFET,SAO PAULO,N,3,177,1.0,Restaurantes,7,7
585346,44403100000000,5812,FUTUROSCOPE REST,JAUNAY CLAN,S,2,173,4.0,Restaurantes,7,11
352202,1067724378,5814,PASTELARIA PASTELETO,CURITIBA,S,2,177,8.0,Restaurantes,7,8
585341,152722000000000,5814,STAZIONE CAFETERIA,BALNEARIO CAM,S,2,177,4.0,Restaurantes,7,7
335353,25703722,5441,SORVETERIA YUPI,GUARAPUAVA,S,2,177,8.0,Restaurantes,7,8
1270187,8492731807,5814,FIZ CAFE,SAO PAULO,S,1,177,1.0,Restaurantes,7,7
1362895,4737223,5499,NOVA FOOD ALIMENTACAO,GUARULHOS,S,2,177,1.0,Restaurantes,7,11
1270193,1089302271,5814,LANCHONETE E REST RGB,SAO PAULO,N,3,177,1.0,Restaurantes,7,7
1727317,8704950799,5441,LARANJA LIMA CAFE,VILHENA,S,1,177,1.0,Restaurantes,7,7
1627055,923134302,5812,QALASAYA RESTAURANT PIZZE,PUNO,S,2,108,1.0,Restaurantes,7,7
1641773,1102595761,5499,ESTACAO 121 BAR E REST,SAO VICENTE,S,2,177,1.0,Restaurantes,7,11
483975,8679111625,5812,PROVINCIA DI VERONA PIZZE,CURITIBA,S,1,177,5.0,Restaurantes,7,11
585332,20843029,5812,REST DON ANDRES,MONTEVIDEO,N,3,147,4.0,Restaurantes,7,10
1557781,14000000000000,5812,THE OLIVE GARD00044321,LAKELAND,S,2,146,1.0,Restaurantes,7,7
1276645,1053059881,5812,ADE PIZZAS,MARAU,N,3,177,1.0,Restaurantes,7,7
473329,9-8027420119,5499,LOS GAUCHITOS DELI,MIAMI,S,2,146,5.0,Restaurantes,7,11
335399,1474492,5814,BARAO ESPETOS NOBRES,FLORIANOPOLIS,N,3,177,8.0,Restaurantes,7,11
462239,30903,5462,CHURRASCARIA TOURAO,RIO DE JANEIR,S,2,177,5.0,Restaurantes,7,7
1715959,84082993,5812,PAGSEGUROUOL*SORVCARLI,LAGES,S,2,177,1.0,Restaurantes,7,11
987525,67380778,5331,ESPETERIA BAU,ARARAS,S,2,177,2.0,Restaurantes,7,11
352156,1027704740,5812,MEAT BAR E RESTAURANTE,CAMPO GRANDE,S,2,177,8.0,Restaurantes,7,7
1922654,D1520570325390,5812,SZECHENYI ETTEREM,BUDAPEST,S,2,57,1.0,Restaurantes,7,11
978392,1060858034,5812,REST CASTELO,SERRA,N,3,177,2.0,Restaurantes,7,11
912219,1010682099,5812,PUERTO GRILL,PORTO ALEGRE,S,2,177,2.0,Restaurantes,7,7
483968,1082988496,5812,PETIT ARTUR RESTAURANT,SAO PAULO,N,3,177,5.0,Restaurantes,7,7
978398,8693658254,5814,SORVETERIA ATLANTICA LTDA,BALNEARIO CAM,S,1,177,2.0,Restaurantes,7,8
335410,1001019927,5813,CANTINA BUONASERA,RIO DE JANEIR,S,2,177,8.0,Restaurantes,7,7
55978,829574,5697,KAROLA LANCHES,CURITIBA,S,2,177,92.0,Restaurantes,7,8
462246,5543516,5814,SWA TECHNOLO*SORVETERI,PONTAL DO PAR,N,3,177,5.0,Restaurantes,7,8
462235,27230549,5812,PIZZARIA DONNA LU,IBAITI,S,2,177,5.0,Restaurantes,7,7
492753,65497660,5441,BELLA PIZZARIA E LANCH,PENHA,N,3,177,5.0,Restaurantes,7,7
1331176,4835130,5813,RESENHAS DE TUCUNS,ARMACAO DOS B,S,4,177,1.0,Restaurantes,7,11
352175,8627557259,5814,SORVECAFE,SANTANA DE PA,S,1,177,8.0,Restaurantes,7,7
572996,29579224,5462,PANIFICADORA MASSAS,LAGES,S,2,177,4.0,Restaurantes,7,10
1557785,4208498,4215,GRILL SOBRE RODAS,SAO PAULO,S,4,177,1.0,Restaurantes,7,7
352169,4891045,5814,SUPER NOVA CAFES ESPEC,CURITIBA,N,3,177,8.0,Restaurantes,7,7
1367681,108221000000000,5499,PROTEINUP FOOD,BALNEARIO PIC,S,2,177,1.0,Restaurantes,7,11
462223,111432975,5813,PAG*AMBARCERVEJASARTE,SAOPAULO,S,2,177,5.0,Restaurantes,7,11
912211,1568369,5814,COXINHAS DO JAIR,CAMPINAS,S,2,177,2.0,Restaurantes,7,2
1327739,1038361823,5813,PAPO INICIAL BAR & BOT,RIO DE JANEIR,S,2,177,1.0,Restaurantes,7,11
572999,936859,5462,DOCERIA PAMPLONA,SAO PAULO,N,3,177,4.0,Restaurantes,7,10
40147,385889000000000,5499,CAFE DO MERCADO CO,CURITIBA,N,3,177,137.0,Restaurantes,7,7
1167014,8781821491,5813,NOVOS ARES BAR E PETIS,BALNEARIO CAM,S,1,177,1.0,Restaurantes,7,11
857594,21770000000000,5812,LARGO BAR & GRILL,MIAMI,S,2,146,2.0,Restaurantes,7,7
1627034,9930401344,5812,RESTAURANTE LONGANIZA,BOGOTA D.C.,S,1,29,1.0,Restaurantes,7,7
1270203,27223031,5813,BAR DO PINGA,ERVAL VELHO,N,3,177,1.0,Restaurantes,7,11
585301,4560950021,5812,CHURRASCARIA ACLIMACAO,SAO PAULO,N,3,177,4.0,Restaurantes,7,7
978377,1034148688,5812,MARQUES GRILL,PORTO ALEGRE,S,2,177,2.0,Restaurantes,7,7
335463,1001411851,5812,RESTAURANTE LA CANTINA,CAMACARI,S,2,177,8.0,Restaurantes,7,7
351995,1004065865,5812,CHURRASCARIA MOINHO II,SAO GONCALO D,S,2,177,8.0,Restaurantes,7,7
1566123,8675570642,5814,REGINA HO CAFETERIA ME,SAO PAULO,S,1,177,1.0,Restaurantes,7,7
37298,119314000000000,5812,RESTAURANTE SAN DIEGO,CURITIBA,S,2,177,149.0,Restaurantes,7,7
987455,101000000000,5300,PASTELARIA E SORVETERIA S,000-0000000,S,2,177,2.0,Restaurantes,7,8
38797,45573050,5441,RESTAURANTE MAISABOR,RIBEIRAO PRET,S,2,177,142.0,Restaurantes,7,7
1566052,50577697,5814,DIVINO GRAO CAFE,SAO JOAQUIM,S,2,177,1.0,Restaurantes,7,7
1319103,345130000000,5812,MILLER'S ALE HOUSE #12,DAVIE,N,3,146,1.0,Restaurantes,7,7
1367647,506130,5812,RESTAURANTE GASPARZINH,BLUMENAU,S,2,177,1.0,Restaurantes,7,7
1276528,101000000000,5812,LA RICCHEZZA,000-0000000,S,2,177,1.0,Restaurantes,7,11
1566051,9625597695,5813,BAR ALCE,POMPEI,N,1,173,1.0,Restaurantes,7,11
1270246,55075789,5441,HASHI ALIMENTOS,BRASILIA,S,2,177,1.0,Restaurantes,7,11
462410,77237048,5812,BAR ICELAND,CAMPOS DO JOR,N,3,177,5.0,Restaurantes,7,11
462411,1160871,5812,MANSAO GOURMET RESTAUR,CAJAZEIRAS,N,3,177,5.0,Restaurantes,7,7
1634239,9919019281,5812,RICK SAN RESTAURANTE,BARUERI,S,1,177,1.0,Restaurantes,7,7
335541,45229937,5814,AOC RESTAURANTE LTDA,CIANORTE,S,2,177,8.0,Restaurantes,7,7
484035,25949124,5499,DA BARRA CONVENIENCIA,BARRA VELHA,N,3,177,5.0,Restaurantes,7,11
351858,110639000000000,5814,PASTELARIA TAMMY I,SOROCABA,S,2,177,8.0,Restaurantes,7,8
1626993,530960000000000,5812,SURF N SPRAY CAFE,HOLLYWOOD,N,3,146,1.0,Restaurantes,7,7
1627003,15070444,5977,GRUPO FARES SAI,0SAN ANDRES,S,2,146,1.0,Restaurantes,7,11
1323454,1028525157,5814,SORVETERIA PLANETA ICE,SANTA BARBARA,N,3,177,1.0,Restaurantes,7,8
912255,1019937707,5812,PIZZARIA PAPARAZZI,VITORIA,S,2,177,2.0,Restaurantes,7,7
1621214,53163117,5812,BOEMIO BAR  RESTAURANTE,PORECATU,S,2,177,1.0,Restaurantes,7,7
53920,51707446,5814,LANCHONETE HALUCHE,CURITIBA,S,2,177,96.0,Restaurantes,7,7
1727209,19428242,5814,SABOREAR LANCHONETE E,PINHALZINHO,S,2,177,1.0,Restaurantes,7,7
484007,345117000000,3512,IC LOS ANGELES CENTURY,LOS ANGELES,N,3,146,5.0,Restaurantes,7,11
1331131,1100352683,5812,TIO PEPE PIZZARIA,CAROLINA,N,3,177,1.0,Restaurantes,7,7
462381,44945396,1520,REVESTE OBRAS,CURITIBA,N,3,177,5.0,Restaurantes,7,11
1621223,1043730068,9399,SEQUOIA KINGS-BIG STUMP E,THREE RIVERS,N,1,146,1.0,Restaurantes,7,11
492613,1071935884,5812,YU RESTAURANTE,FLORIANOPOLIS,N,3,177,5.0,Restaurantes,7,7
492612,8713361905,5983,AMAURI MARQUENZI,CURITIBA,S,1,177,5.0,Restaurantes,7,10
1627005,102869540,5812,PAG*CANDYCHURROS,LONDRINA,N,3,177,1.0,Restaurantes,7,11
1641654,1102243725,5814,SABOR NA BRASA SITIO C,CURITIBA,S,2,177,1.0,Restaurantes,7,11
573171,103884335,5311,SEIBUSHINJIYUKUPEPE,TOKYO,N,3,65,4.0,Restaurantes,7,11
462393,1760441,5462,CANTINA SANTANA,PRESIDENTE PR,S,2,177,5.0,Restaurantes,7,7
1557844,8673552006,5812,FARIA E RODRIGUES PIZZARI,CURITIBA,S,1,177,1.0,Restaurantes,7,7
492603,102505382,5300,PAGSEGUROUOL*HABIB,SAOJOSEDOSPIN,S,2,177,5.0,Restaurantes,7,8
573144,98353589,7393,PAGSEGUROUOL*BEBEBURGU,CURITIBA,N,3,177,4.0,Restaurantes,7,11
912271,107714956,5812,PAG*CASTROBISTROBAR,MACEIO,N,3,177,2.0,Restaurantes,7,7
1716168,1033537869,5812,BARRANCO LANCHES,SAO JOSE DO R,S,2,177,1.0,Restaurantes,7,8
573201,51340097,5422,O CANTO DO GALETO,JOAO PESSOA,N,3,177,4.0,Restaurantes,7,11
901802,22256199,5812,ORGANICOS REST LT ME,COTIA,N,3,177,2.0,Restaurantes,7,11
901804,100-7002500903,5814,NUTBC CASTANHAS GLACEADAS,BALNEARIO CAM,S,2,177,2.0,Restaurantes,7,11
55936,1009812995,5812,ESMANIOTTO GRILL,GUARATUBA,S,2,177,92.0,Restaurantes,7,7
1557876,333412948,5813,365 CAFE TALLERS,BARCELONA,N,3,173,1.0,Restaurantes,7,7
23486,21643288,5812,SAHARA RESTAURANTE,CURITIBA,N,3,177,249.0,Restaurantes,7,7
1362971,4986360000000,5812,OUTBACKSTEAK NAGOYA,NAGOYA,S,2,65,1.0,Restaurantes,7,7
1137920,444226000000,5812,HOME SLICE PIZZA,AUSTIN,N,3,146,1.0,Restaurantes,7,7
38807,24037012,1799,PASTEIS GOURMET FAMIGL,CURITIBA,S,2,177,142.0,Restaurantes,7,7
1566023,301681816,5812,PIZZERIA TRATTORIA TOSCAN,BREGENZ,S,2,173,1.0,Restaurantes,7,7
335582,25057217,5812,WILLY JOHN REIS,PENHA,N,3,177,8.0,Restaurantes,7,11
1367635,372560000000,5812,FRIENDLY RESTAURANT,LONG ISLAND C,N,3,146,1.0,Restaurantes,7,7
1626980,24630048,5813,MI RANCHO RESTAURANT 0048,EL CALAFATE,S,2,6,1.0,Restaurantes,7,7
351810,50247913,5812,SANGALLO PIZZAS,S JOSE PINHAI,S,2,177,8.0,Restaurantes,7,7
585183,33800045,5994,MARCO CASTILLO ESPINOZ,SANTIAGO,N,3,27,4.0,Restaurantes,7,11
1156828,26522029,5814,DANIS BURGUER,ABAETE,N,3,177,1.0,Restaurantes,7,8
351827,26233606,5812,RESTAURANTE PACHECAO,JACAREI,S,2,177,8.0,Restaurantes,7,7
1634248,1074959253,5814,MORERA S LANCHES LTDA,NOVA PETROPOL,N,3,177,1.0,Restaurantes,7,8
918114,1006173355,5812,PIZZA MARIO,JUNDIAI,N,3,177,2.0,Restaurantes,7,7
335543,612048000000000,5814,BORDER GRILL  T4 LAX,LOS ANGELES,N,3,146,8.0,Restaurantes,7,7
1167781,4337701,5812,ASTUTO GASTROBAR,SOROCABA,S,2,177,1.0,Restaurantes,7,11
1716172,33018448,5814,COM ALIMENTOS S R LT,FOZ DO IGUACU,S,2,177,1.0,Restaurantes,7,11
1123118,87769988,2842,PAG*PATRICIABARBOZADE,CURITIBA,S,2,177,1.0,Restaurantes,7,11
351840,110-7002418015,5422,SUPER GOURMET AND DELI,BENITO JUAREZ,N,3,88,8.0,Restaurantes,7,7
978575,542930000000000,5814,BLAZE PIZZA #1302,DAYTONA BEACH,N,3,146,2.0,Restaurantes,7,7
1319113,30741425,5812,IL CAFFE BRUTALE,HELSINGBORG,N,3,130,1.0,Restaurantes,7,7
351834,9960020022,5812,RESTAURANT NAPOLEON,PUNTA DEL EST,S,1,147,8.0,Restaurantes,7,7
1716179,28044642,5812,PAPITTO PIZZAS E MASSA,FLORIANOPOLIS,N,3,177,1.0,Restaurantes,7,7
1132156,4295434,5441,PIZZARIA DOMINO,LAURO DE FREI,S,2,177,1.0,Restaurantes,7,7
335548,448347000000000,5816,CHESS.COM CHESS.COM,801-6875909,N,2,146,8.0,Restaurantes,7,11
1727196,8709840219,5814,GRILLBACK,SAO PAULO,S,1,177,1.0,Restaurantes,7,7
473219,15141543,5812,BASILICO PIZZARIA,FLORIANOPOLIS,S,2,177,5.0,Restaurantes,7,7
987444,100-7003240772,5812,RESTAURANTE SPAGUETTO,UBATUBA,S,2,177,2.0,Restaurantes,7,7
1716166,282731,5812,REST TIA ALICE,FATIMA,N,3,15,1.0,Restaurantes,7,11
462370,1396395,5814,CFC RESTAURANTE LTDA,CANELA,N,3,177,5.0,Restaurantes,7,7
573143,1010446700,5812,TUTTO BUONO PIZZARIA,SANTANA DE PA,N,3,177,4.0,Restaurantes,7,7
1331133,67615112,5814,GORDO BURGUER ARTESANA,MACEIO,N,3,177,1.0,Restaurantes,7,8
585267,98387156,5812,PAGSEGUROUOL*BROWSBURG,LONDRINA,N,3,177,4.0,Restaurantes,7,11
335476,18903703,5812,CASIMIRO BIGNA PARRILL,USHUAIA,N,3,6,8.0,Restaurantes,7,11
351958,1049753310,5812,REST NOVA EPOCA - ME,SAO PAULO,N,3,177,8.0,Restaurantes,7,11
1716074,1015879486,5812,BOTEQUIM ITAIPAVA,RIO DE JANEIR,S,2,177,1.0,Restaurantes,7,10
987478,1047328558,5814,SUBS MY WAY ATRIUM RES,SANTO ANDRE,S,2,177,2.0,Restaurantes,7,11
492663,22735112,5813,BANANA CAFE          5112,USHUAIA,S,2,6,5.0,Restaurantes,7,7
1319079,4561548085,5812,CHURRASCARIA O LEITAO,PRAIA GRANDE,S,2,177,1.0,Restaurantes,7,7
1627016,171276740,4789,CHANTARELLA CORVIGLIA,ST. MORITZ,N,3,131,1.0,Restaurantes,7,11
1641699,1029076232,5812,PIZZA FACIL BH,BELO HORIZONT,N,3,177,1.0,Restaurantes,7,7
857550,111143492,7298,PAG*ESPACOFEMININO,PINHAIS,S,2,177,2.0,Restaurantes,7,11
857549,8678923996,5812,CHURRASCARIA TROVAO AZUL,MARECHAL CAND,S,1,177,2.0,Restaurantes,7,7
351934,104083005,5812,PAG*MISTERSHAKEKASKIN,CURITIBA,S,2,177,8.0,Restaurantes,7,11
1621205,3-8085231309,5661,CHAMPS 14235,BURLINGTON,N,3,146,1.0,Restaurantes,7,11
987474,41400089,5812,RESTAURANTE DO TERACOS,PORTO ALEGRE,S,2,177,2.0,Restaurantes,7,7
1930536,47454180,5411,BAR LANCHONETE CANTINH,JAGUARIAIVA,N,3,177,1.0,Restaurantes,7,7
351962,8674606967,5812,VIS CHURRASCARIA LTDA,CURITIBA,S,1,177,8.0,Restaurantes,7,7
351964,76023230,5812,RESTAURANTE LACHONETE C,CONTENDA,N,3,177,8.0,Restaurantes,7,7
857558,1026151187,5812,REST JARDIM OLIMPIA,SAO PAULO,N,3,177,2.0,Restaurantes,7,11
912239,1071801152,5814,LANCHONETE BEIRA RIO,OLIMPIA,N,3,177,2.0,Restaurantes,7,7
912242,25087701,5812,SUSHIMA,JOAO PINHEIRO,S,4,177,2.0,Restaurantes,7,7
901761,1018453170,5813,BARUF S PRENSADO,CARAPICUIBA,N,3,177,2.0,Restaurantes,7,11
978475,21291331,5812,REST PASTA Y PASTA,MONTEVIDEO,N,3,147,2.0,Restaurantes,7,11
1557822,4078781,5812,BR GRILL RESTAURANTES,TANGARA DA SE,S,2,177,1.0,Restaurantes,7,7
1367663,74519484,5411,GERMANS DIST COMESTIVEI,RIO DE JANEIR,S,4,177,1.0,Restaurantes,7,11
1156837,109305636,8661,PAG*CAFEZINHODATARDE,JUAZEIRO DO N,N,2,177,1.0,Restaurantes,7,7
351986,68098197,5812,PIZZA PRIME ITAJAI LTDA,ITAJAI,S,4,177,8.0,Restaurantes,7,7
351984,1041602933,7011,PEDRO BURACK,PRUDENTOPOLIS,S,2,177,8.0,Restaurantes,7,11
492674,73657077,5199,MLM LANCHES LTDA,CURITIBA,S,2,177,5.0,Restaurantes,7,8
1566119,1708697,7032,MOHOLOHOLO FOREST CAMP,BROOKLYN,N,3,126,1.0,Restaurantes,7,11
1160663,62214000000000,5411,BOCKWINKEL'S,CHICAGO,N,2,146,1.0,Restaurantes,7,11
